year,crop,crop_is_maize,window_start_dekad,cum_rain_since_sep1,onset_reached,last_dekad_rain,last3_rain,last3_anom_z,prev_dekad_wet,pre_jul_aug_mm,prev_mam_mm,prev_sond_total,pre_tmax_anom,p_rain_sufficient,p_dry_spell,p_temp_stress,risk_score,sim_margin_median,sim_margin_p10,sim_cycle_rain_p10,sim_cycle_rain_median,sim_cycle_rain_p90,actual_cycle_rain,actual_estab_rain,actual_estab_dry_run,actual_tmax_mean,estab_dry_spell,temp_stress,label,label_id
1996,maize,1,26,34.7,1,34.7,71.1,0.521,1,42.2,315.9,384.7,-0.507,0.971,0.032,0.0,0.024,55.2,17.3,347.3,385.2,426.1,373.9,91.1,0,23.26,0,0,suitable,0
1996,beans,0,26,34.7,1,34.7,71.1,0.521,1,42.2,315.9,384.7,-0.507,0.974,0.029,0.005,0.023,48.4,15.8,215.8,248.4,281.5,233.8,91.1,0,23.14,0,0,suitable,0
1996,maize,1,27,64.4,1,29.7,87.1,0.506,1,42.2,315.9,384.7,-0.507,0.915,0.013,0.0,0.046,40.5,2.6,332.6,370.5,410.4,363.9,99.6,0,23.35,0,0,suitable,0
1996,beans,0,27,64.4,1,29.7,87.1,0.506,1,42.2,315.9,384.7,-0.507,0.997,0.013,0.001,0.006,57.8,27.7,227.7,257.8,289.9,243.1,99.6,0,23.13,0,0,suitable,0
1996,maize,1,28,93.2,1,28.8,93.2,0.362,1,42.2,315.9,384.7,-0.507,0.779,0.007,0.0,0.113,23.5,-15.7,314.3,353.5,393.1,353.8,94.5,0,23.38,0,0,suitable,0
1996,beans,0,28,93.2,1,28.8,93.2,0.362,1,42.2,315.9,384.7,-0.507,0.994,0.007,0.0,0.005,54.1,24.1,224.1,254.1,287.2,242.7,94.5,0,22.98,0,0,suitable,0
1996,maize,1,29,125.8,1,32.6,91.1,-0.082,1,42.2,315.9,384.7,-0.507,0.563,0.014,0.0,0.223,3.9,-35.5,294.5,333.9,372.2,329.1,104.0,0,23.58,0,0,risky,1
1996,beans,0,29,125.8,1,32.6,91.1,-0.082,1,42.2,315.9,384.7,-0.507,0.971,0.014,0.0,0.019,43.7,14.1,214.1,243.7,273.1,235.4,104.0,0,23.23,0,0,suitable,0
1996,maize,1,30,164.0,1,38.2,99.6,-0.181,1,42.2,315.9,384.7,-0.507,0.308,0.0,0.0,0.346,-15.1,-51.6,278.4,314.9,358.0,308.2,104.5,0,23.69,0,0,risky,1
1996,beans,0,30,164.0,1,38.2,99.6,-0.181,1,42.2,315.9,384.7,-0.507,0.953,0.0,0.0,0.024,33.1,8.6,208.6,233.1,261.0,223.9,104.5,0,23.36,0,0,suitable,0
1996,maize,1,31,187.7,1,23.7,94.5,-0.965,1,42.2,315.9,384.7,-0.507,0.143,0.02,0.0,0.434,-37.8,-78.7,251.3,292.2,336.6,299.4,119.8,0,23.84,0,0,risky,1
1996,beans,0,31,187.7,1,23.7,94.5,-0.965,1,42.2,315.9,384.7,-0.507,0.576,0.02,0.002,0.218,4.9,-23.1,176.9,204.9,233.5,220.9,119.8,0,23.26,0,0,suitable,0
1996,maize,1,32,229.7,1,42.1,104.0,-0.726,1,42.2,315.9,384.7,-0.507,0.179,0.011,0.0,0.414,-33.6,-79.5,250.5,296.4,343.8,295.4,106.1,0,23.95,0,0,risky,1
1996,beans,0,32,229.7,1,42.1,104.0,-0.726,1,42.2,315.9,384.7,-0.507,0.213,0.006,0.003,0.396,-18.7,-45.8,154.2,181.3,213.3,198.6,106.1,0,23.39,0,0,risky,1
1996,maize,1,33,268.5,1,38.8,104.5,-0.763,1,42.2,315.9,384.7,-0.507,0.222,0.028,0.0,0.397,-28.9,-73.6,256.4,301.1,348.0,296.2,92.6,0,24.13,0,0,risky,1
1996,beans,0,33,268.5,1,38.8,104.5,-0.763,1,42.2,315.9,384.7,-0.507,0.036,0.016,0.021,0.491,-41.0,-68.1,131.9,159.0,187.7,178.5,92.6,0,23.75,0,0,risky,1
1997,maize,1,25,0.0,0,9.5,21.1,-0.65,0,21.2,367.3,387.9,-0.467,0.982,0.13,0.0,0.048,63.1,22.4,352.4,393.1,435.0,398.2,66.5,1,23.41,0,0,suitable,0
1997,beans,0,25,0.0,0,9.5,21.1,-0.65,0,21.2,367.3,387.9,-0.467,0.903,0.108,0.014,0.084,33.8,0.9,200.9,233.8,268.7,224.3,66.5,1,24.58,0,1,risky,1
1997,maize,1,26,29.0,1,29.0,38.6,-0.896,1,21.2,367.3,387.9,-0.467,0.925,0.138,0.0,0.079,44.6,3.9,333.9,374.6,417.9,381.5,76.9,1,23.11,0,0,suitable,0
1997,beans,0,26,29.0,1,29.0,38.6,-0.896,1,21.2,367.3,387.9,-0.467,0.923,0.131,0.001,0.078,40.0,3.5,203.5,240.0,275.1,244.0,76.9,1,24.0,0,1,risky,1
1997,maize,1,27,51.9,1,22.8,61.3,-0.721,1,21.2,367.3,387.9,-0.467,0.849,0.093,0.0,0.103,34.0,-6.9,323.1,364.0,407.0,364.5,101.0,1,23.0,0,0,suitable,0
1997,beans,0,27,51.9,1,22.8,61.3,-0.721,1,21.2,367.3,387.9,-0.467,0.973,0.091,0.003,0.041,50.3,14.3,214.3,250.3,286.3,260.0,101.0,1,23.63,0,0,suitable,0
1997,maize,1,28,66.5,1,14.7,66.5,-1.167,0,21.2,367.3,387.9,-0.467,0.632,0.11,0.0,0.217,10.5,-29.5,300.5,340.5,384.1,366.6,116.3,0,22.8,0,0,suitable,0
1997,beans,0,28,66.5,1,14.7,66.5,-1.167,0,21.2,367.3,387.9,-0.467,0.962,0.11,0.002,0.052,43.1,11.1,211.1,243.1,276.7,273.5,116.3,0,22.92,0,0,suitable,0
1997,maize,1,29,105.9,1,39.4,76.9,-0.865,1,21.2,367.3,387.9,-0.467,0.457,0.05,0.0,0.286,-2.8,-42.7,287.3,327.2,369.8,361.1,118.4,0,22.75,0,0,suitable,0
1997,beans,0,29,105.9,1,39.4,76.9,-0.865,1,21.2,367.3,387.9,-0.467,0.937,0.05,0.0,0.046,38.0,7.2,207.2,238.0,270.3,264.4,118.4,0,22.51,0,0,suitable,0
1997,maize,1,30,152.9,1,47.0,101.0,-0.107,1,21.2,367.3,387.9,-0.467,0.339,0.0,0.0,0.331,-13.4,-49.7,280.3,316.6,354.3,334.3,120.1,0,22.71,0,0,suitable,0
1997,beans,0,30,152.9,1,47.0,101.0,-0.107,1,21.2,367.3,387.9,-0.467,0.966,0.0,0.001,0.017,34.6,9.7,209.7,234.6,261.0,245.3,120.1,0,22.29,0,0,suitable,0
1997,maize,1,31,182.9,1,30.0,116.3,0.056,1,21.2,367.3,387.9,-0.467,0.169,0.001,0.0,0.416,-33.3,-73.8,256.2,296.7,339.2,321.8,129.0,0,22.56,0,0,risky,1
1997,beans,0,31,182.9,1,30.0,116.3,0.056,1,21.2,367.3,387.9,-0.467,0.666,0.001,0.002,0.168,10.6,-17.8,182.2,210.6,238.1,227.6,129.0,0,21.83,0,0,suitable,0
1997,maize,1,32,224.3,1,41.4,118.4,0.004,1,21.2,367.3,387.9,-0.467,0.209,0.003,0.0,0.396,-28.6,-71.2,258.8,301.4,347.6,332.1,115.7,0,22.7,0,0,suitable,0
1997,beans,0,32,224.3,1,41.4,118.4,0.004,1,21.2,367.3,387.9,-0.467,0.253,0.0,0.008,0.375,-13.8,-40.1,159.9,186.2,213.6,192.0,115.7,0,21.97,0,0,risky,1
1997,maize,1,33,273.0,1,48.7,120.1,0.186,1,21.2,367.3,387.9,-0.467,0.26,0.005,0.0,0.371,-23.8,-65.9,264.1,306.2,354.9,314.3,97.3,0,22.94,0,0,risky,1
1997,beans,0,33,273.0,1,48.7,120.1,0.186,1,21.2,367.3,387.9,-0.467,0.045,0.003,0.026,0.484,-36.2,-63.5,136.5,163.8,191.0,160.1,97.3,0,22.37,0,0,risky,1
1998,maize,1,25,0.0,0,6.1,17.3,-0.806,0,27.0,397.1,398.2,-0.325,0.977,0.129,0.0,0.05,61.7,22.7,352.7,391.7,433.8,373.3,80.7,0,23.14,0,0,suitable,0
1998,beans,0,25,0.0,0,6.1,17.3,-0.806,0,27.0,397.1,398.2,-0.325,0.891,0.098,0.023,0.088,32.1,-1.1,198.9,232.1,265.6,237.9,80.7,0,23.13,0,0,suitable,0
1998,maize,1,26,27.2,1,27.2,44.5,-0.636,1,27.0,397.1,398.2,-0.325,0.938,0.102,0.0,0.062,46.9,9.2,339.2,376.9,422.4,354.5,90.6,0,23.04,0,0,suitable,0
1998,beans,0,26,27.2,1,27.2,44.5,-0.636,1,27.0,397.1,398.2,-0.325,0.955,0.095,0.007,0.052,42.2,8.4,208.4,242.2,275.5,246.2,90.6,0,22.85,0,0,suitable,0
1998,maize,1,27,53.3,1,26.1,59.3,-0.816,1,27.0,397.1,398.2,-0.325,0.846,0.074,0.0,0.099,31.5,-9.5,320.5,361.5,399.7,347.5,104.8,0,22.97,0,0,suitable,0
1998,beans,0,27,53.3,1,26.1,59.3,-0.816,1,27.0,397.1,398.2,-0.325,0.969,0.069,0.007,0.038,48.6,16.2,216.2,248.6,282.2,257.4,104.8,0,22.78,0,0,suitable,0
1998,maize,1,28,80.7,1,27.4,80.7,-0.358,1,27.0,397.1,398.2,-0.325,0.732,0.039,0.0,0.146,18.5,-20.2,309.8,348.5,386.3,338.3,117.8,0,23.05,0,0,suitable,0
1998,beans,0,28,80.7,1,27.4,80.7,-0.358,1,27.0,397.1,398.2,-0.325,0.979,0.039,0.0,0.022,50.4,18.6,218.6,250.4,281.8,236.7,117.8,0,22.66,0,0,suitable,0
1998,maize,1,29,117.8,1,37.1,90.6,-0.113,1,27.0,397.1,398.2,-0.325,0.547,0.005,0.0,0.228,4.6,-33.9,296.1,334.6,372.4,302.4,120.2,0,23.21,0,0,risky,1
1998,beans,0,29,117.8,1,37.1,90.6,-0.113,1,27.0,397.1,398.2,-0.325,0.977,0.004,0.001,0.013,44.0,16.1,216.1,244.0,271.4,226.0,120.2,0,22.68,0,0,suitable,0
1998,maize,1,30,158.1,1,40.3,104.8,0.095,1,27.0,397.1,398.2,-0.325,0.345,0.002,0.0,0.328,-12.3,-51.6,278.4,317.7,354.3,266.2,115.3,0,23.3,0,0,risky,1
1998,beans,0,30,158.1,1,40.3,104.8,0.095,1,27.0,397.1,398.2,-0.325,0.964,0.002,0.001,0.019,34.5,9.1,209.1,234.5,262.5,215.2,115.3,0,22.96,0,0,suitable,0
1998,maize,1,31,198.4,1,40.3,117.8,0.122,1,27.0,397.1,398.2,-0.325,0.149,0.0,0.0,0.425,-32.6,-72.6,257.4,297.4,339.0,237.6,112.3,0,23.33,0,0,delay,2
1998,beans,0,31,198.4,1,40.3,117.8,0.122,1,27.0,397.1,398.2,-0.325,0.675,0.0,0.003,0.163,9.7,-16.1,183.9,209.7,236.8,183.3,112.3,0,22.91,0,0,risky,1
1998,maize,1,32,237.9,1,39.5,120.2,0.093,1,27.0,397.1,398.2,-0.325,0.194,0.0,0.0,0.403,-28.1,-70.1,259.9,301.9,345.4,235.0,79.4,1,23.32,0,0,delay,2
1998,beans,0,32,237.9,1,39.5,120.2,0.093,1,27.0,397.1,398.2,-0.325,0.278,0.0,0.013,0.364,-13.5,-39.4,160.6,186.5,216.1,162.8,79.4,1,23.04,0,0,risky,1
1998,maize,1,33,273.4,1,35.5,115.3,-0.104,1,27.0,397.1,398.2,-0.325,0.237,0.008,0.0,0.384,-25.4,-66.3,263.7,304.6,350.9,247.3,70.3,1,23.28,0,0,delay,2
1998,beans,0,33,273.4,1,35.5,115.3,-0.104,1,27.0,397.1,398.2,-0.325,0.053,0.002,0.035,0.481,-36.6,-62.7,137.3,163.4,190.5,145.5,70.3,1,23.35,0,0,delay,2
1999,maize,1,25,0.0,0,30.6,57.0,0.814,1,57.2,318.2,373.3,-0.728,0.992,0.023,0.0,0.011,71.6,31.4,361.4,401.6,440.7,386.5,89.6,0,23.16,0,0,suitable,0
1999,beans,0,25,0.0,0,30.6,57.0,0.814,1,57.2,318.2,373.3,-0.728,0.951,0.02,0.001,0.031,41.0,9.6,209.6,241.0,277.0,222.9,89.6,0,23.48,0,0,suitable,0
1999,maize,1,26,32.0,1,32.0,71.1,0.521,1,57.2,318.2,373.3,-0.728,0.956,0.038,0.0,0.033,57.3,16.1,346.1,387.3,426.0,371.1,89.5,0,23.38,0,0,suitable,0
1999,beans,0,26,32.0,1,32.0,71.1,0.521,1,57.2,318.2,373.3,-0.728,0.979,0.035,0.001,0.021,49.4,18.7,218.7,249.4,281.2,230.7,89.5,0,23.68,0,0,suitable,0
1999,maize,1,27,61.7,1,29.8,92.4,0.758,1,57.2,318.2,373.3,-0.728,0.934,0.007,0.0,0.035,40.4,5.6,335.6,370.4,411.5,359.0,89.1,0,23.4,0,0,suitable,0
1999,beans,0,27,61.7,1,29.8,92.4,0.758,1,57.2,318.2,373.3,-0.728,1.0,0.006,0.004,0.003,57.4,29.2,229.2,257.4,289.3,241.6,89.1,0,23.37,0,0,suitable,0
1999,maize,1,28,89.6,1,27.8,89.6,0.154,1,57.2,318.2,373.3,-0.728,0.782,0.007,0.0,0.111,22.6,-13.8,316.2,352.6,393.7,341.2,100.2,0,23.56,0,0,suitable,0
1999,beans,0,28,89.6,1,27.8,89.6,0.154,1,57.2,318.2,373.3,-0.728,0.994,0.007,0.001,0.005,54.5,24.6,224.6,254.5,285.8,243.0,100.2,0,23.4,0,0,suitable,0
1999,maize,1,29,121.5,1,31.9,89.5,-0.171,1,57.2,318.2,373.3,-0.728,0.537,0.009,0.0,0.234,3.5,-35.6,294.4,333.5,371.6,319.6,101.5,0,23.66,0,0,risky,1
1999,beans,0,29,121.5,1,31.9,89.5,-0.171,1,57.2,318.2,373.3,-0.728,0.973,0.009,0.0,0.016,42.8,13.8,213.8,242.8,275.1,240.0,101.5,0,23.52,0,0,suitable,0
1999,maize,1,30,150.8,1,29.3,89.1,-0.743,1,57.2,318.2,373.3,-0.728,0.3,0.015,0.0,0.354,-16.4,-58.0,272.0,313.6,359.0,306.8,111.9,0,23.82,0,0,risky,1
1999,beans,0,30,150.8,1,29.3,89.1,-0.743,1,57.2,318.2,373.3,-0.728,0.901,0.015,0.0,0.054,30.3,0.1,200.1,230.3,261.0,235.7,111.9,0,23.34,0,0,suitable,0
1999,maize,1,31,189.8,1,39.0,100.2,-0.698,1,57.2,318.2,373.3,-0.728,0.14,0.013,0.0,0.434,-36.9,-76.6,253.4,293.1,336.3,279.0,113.6,0,23.8,0,0,risky,1
1999,beans,0,31,189.8,1,39.0,100.2,-0.698,1,57.2,318.2,373.3,-0.728,0.608,0.013,0.002,0.2,6.2,-21.2,178.8,206.2,234.5,213.3,113.6,0,23.12,0,0,suitable,0
1999,maize,1,32,222.9,1,33.2,101.5,-0.852,1,57.2,318.2,373.3,-0.728,0.174,0.014,0.0,0.417,-35.5,-78.1,251.9,294.5,343.7,291.8,109.6,0,23.78,0,0,risky,1
1999,beans,0,32,222.9,1,33.2,101.5,-0.852,1,57.2,318.2,373.3,-0.728,0.199,0.011,0.002,0.404,-18.0,-47.0,153.0,182.0,208.5,197.8,109.6,0,23.07,0,0,risky,1
1999,maize,1,33,262.7,1,39.7,111.9,-0.314,1,57.2,318.2,373.3,-0.728,0.245,0.012,0.0,0.381,-26.4,-72.4,257.6,303.6,351.6,285.1,98.8,0,23.76,0,0,risky,1
1999,beans,0,33,262.7,1,39.7,111.9,-0.314,1,57.2,318.2,373.3,-0.728,0.042,0.005,0.005,0.481,-38.3,-65.9,134.1,161.7,189.7,168.1,98.8,0,23.42,0,0,risky,1
2000,maize,1,25,0.0,0,5.0,19.9,-0.703,0,20.2,328.3,386.5,0.702,0.977,0.125,0.008,0.051,61.4,20.3,350.3,391.4,434.4,415.8,58.3,1,24.41,1,1,delay,2
2000,beans,0,25,0.0,0,5.0,19.9,-0.703,0,20.2,328.3,386.5,0.702,0.876,0.092,0.359,0.161,30.9,-2.6,197.4,230.9,267.8,252.0,58.3,1,24.68,0,1,risky,1
2000,maize,1,26,26.5,1,26.5,35.7,-1.019,1,20.2,328.3,386.5,0.702,0.918,0.124,0.017,0.082,45.0,4.2,334.2,375.0,418.2,394.7,76.5,1,24.26,0,0,suitable,0
2000,beans,0,26,26.5,1,26.5,35.7,-1.019,1,20.2,328.3,386.5,0.702,0.927,0.115,0.256,0.122,39.2,5.5,205.5,239.2,273.6,274.3,76.5,1,24.41,0,1,risky,1
2000,maize,1,27,47.3,1,20.8,52.3,-1.15,1,20.2,328.3,386.5,0.702,0.812,0.116,0.022,0.133,30.2,-11.8,318.2,360.2,405.5,387.7,102.4,1,24.16,0,0,suitable,0
2000,beans,0,27,47.3,1,20.8,52.3,-1.15,1,20.2,328.3,386.5,0.702,0.95,0.114,0.216,0.102,44.8,11.9,211.9,244.8,281.6,291.1,102.4,1,24.29,0,1,risky,1
2000,maize,1,28,58.3,1,11.0,58.3,-1.637,0,20.2,328.3,386.5,0.702,0.56,0.159,0.046,0.277,5.5,-32.8,297.2,335.5,381.7,387.9,145.6,0,24.09,0,0,suitable,0
2000,beans,0,28,58.3,1,11.0,58.3,-1.637,0,20.2,328.3,386.5,0.702,0.92,0.158,0.133,0.114,38.2,4.3,204.3,238.2,276.7,305.6,145.6,0,24.24,0,1,risky,1
2000,maize,1,29,103.0,1,44.7,76.5,-0.888,1,20.2,328.3,386.5,0.702,0.463,0.051,0.04,0.292,-2.4,-41.2,288.8,327.6,368.2,360.3,149.0,0,23.97,0,0,suitable,0
2000,beans,0,29,103.0,1,44.7,76.5,-0.888,1,20.2,328.3,386.5,0.702,0.951,0.051,0.097,0.059,38.7,7.0,207.0,238.7,268.4,286.4,149.0,0,24.23,0,1,risky,1
2000,maize,1,30,149.7,1,46.7,102.4,-0.036,1,20.2,328.3,386.5,0.702,0.321,0.002,0.024,0.345,-14.5,-50.9,279.1,315.5,356.2,330.5,151.1,0,23.82,0,0,suitable,0
2000,beans,0,30,149.7,1,46.7,102.4,-0.036,1,20.2,328.3,386.5,0.702,0.959,0.002,0.098,0.041,33.5,9.1,209.1,233.5,259.6,266.1,151.1,0,24.07,0,1,risky,1
2000,maize,1,31,204.0,1,54.2,145.6,1.422,1,20.2,328.3,386.5,0.702,0.19,0.001,0.023,0.41,-27.5,-69.2,260.8,302.5,343.6,285.6,134.5,0,23.67,0,0,risky,1
2000,beans,0,31,204.0,1,54.2,145.6,1.422,1,20.2,328.3,386.5,0.702,0.743,0.001,0.118,0.152,12.4,-11.1,188.9,212.4,238.8,217.3,134.5,0,23.98,0,1,risky,1
2000,maize,1,32,252.0,1,48.1,149.0,1.55,1,20.2,328.3,386.5,0.702,0.221,0.003,0.033,0.397,-26.0,-64.1,265.9,304.0,350.7,261.2,111.9,0,23.58,0,0,risky,1
2000,beans,0,32,252.0,1,48.1,149.0,1.55,1,20.2,328.3,386.5,0.702,0.301,0.003,0.262,0.403,-10.1,-35.6,164.4,189.9,217.4,183.0,111.9,0,23.93,0,1,risky,1
2000,maize,1,33,300.8,1,48.8,151.1,2.075,1,20.2,328.3,386.5,0.702,0.299,0.002,0.03,0.357,-18.7,-62.7,267.3,311.3,358.2,248.8,88.6,0,23.44,0,0,risky,1
2000,beans,0,33,300.8,1,48.8,151.1,2.075,1,20.2,328.3,386.5,0.702,0.071,0.0,0.443,0.553,-33.0,-55.6,144.4,167.0,195.5,145.5,88.6,0,23.91,0,1,delay,2
2001,maize,1,25,0.0,0,9.7,38.4,0.053,0,52.0,303.7,415.8,-1.416,0.982,0.072,0.0,0.031,68.2,27.3,357.3,398.2,437.2,411.9,104.2,0,22.62,0,0,suitable,0
2001,beans,0,25,0.0,0,9.7,38.4,0.053,0,52.0,303.7,415.8,-1.416,0.926,0.055,0.001,0.054,36.8,5.4,205.4,236.8,271.3,259.0,104.2,0,22.41,0,0,suitable,0
2001,maize,1,26,29.4,1,29.4,64.4,0.228,1,52.0,303.7,415.8,-1.416,0.966,0.042,0.0,0.03,54.2,17.4,347.4,384.2,427.8,401.2,111.7,0,22.59,0,0,suitable,0
2001,beans,0,26,29.4,1,29.4,64.4,0.228,1,52.0,303.7,415.8,-1.416,0.975,0.04,0.0,0.025,48.5,17.2,217.2,248.5,281.5,264.7,111.7,0,22.25,0,0,suitable,0
2001,maize,1,27,72.9,1,43.5,82.6,0.293,1,52.0,303.7,415.8,-1.416,0.92,0.025,0.0,0.047,39.6,4.3,334.3,369.6,410.6,375.2,109.7,0,22.73,0,0,suitable,0
2001,beans,0,27,72.9,1,43.5,82.6,0.293,1,52.0,303.7,415.8,-1.416,0.987,0.025,0.0,0.014,57.8,28.3,228.3,257.8,289.2,257.5,109.7,0,22.44,0,0,suitable,0
2001,maize,1,28,104.2,1,31.3,104.2,0.994,1,52.0,303.7,415.8,-1.416,0.797,0.004,0.0,0.103,24.8,-10.6,319.4,354.8,390.8,363.4,117.9,0,22.93,0,0,suitable,0
2001,beans,0,28,104.2,1,31.3,104.2,0.994,1,52.0,303.7,415.8,-1.416,0.994,0.003,0.0,0.004,55.6,28.7,228.7,255.6,287.5,254.3,117.9,0,22.54,0,0,suitable,0
2001,maize,1,29,141.1,1,36.9,111.7,1.048,1,52.0,303.7,415.8,-1.416,0.582,0.004,0.0,0.21,6.0,-29.4,300.6,336.0,376.1,329.9,117.9,0,23.2,0,0,risky,1
2001,beans,0,29,141.1,1,36.9,111.7,1.048,1,52.0,303.7,415.8,-1.416,0.99,0.004,0.0,0.006,45.8,18.8,218.8,245.8,275.0,242.8,117.9,0,22.7,0,0,suitable,0
2001,maize,1,30,182.7,1,41.6,109.7,0.355,1,52.0,303.7,415.8,-1.416,0.325,0.002,0.0,0.338,-12.8,-51.3,278.7,317.2,358.4,316.8,111.4,0,23.3,0,0,risky,1
2001,beans,0,30,182.7,1,41.6,109.7,0.355,1,52.0,303.7,415.8,-1.416,0.959,0.002,0.0,0.021,35.8,9.5,209.5,235.8,264.1,229.2,111.4,0,22.91,0,0,suitable,0
2001,maize,1,31,222.1,1,39.4,117.9,0.128,1,52.0,303.7,415.8,-1.416,0.171,0.0,0.0,0.414,-31.9,-67.0,263.0,298.1,341.2,296.4,108.3,0,23.42,0,0,risky,1
2001,beans,0,31,222.1,1,39.4,117.9,0.128,1,52.0,303.7,415.8,-1.416,0.711,0.0,0.0,0.145,11.0,-13.4,186.6,211.0,237.0,208.5,108.3,0,22.94,0,0,suitable,0
2001,maize,1,32,259.0,1,36.8,117.9,-0.023,1,52.0,303.7,415.8,-1.416,0.211,0.001,0.0,0.395,-28.7,-67.2,262.8,301.3,349.1,303.0,99.6,0,23.36,0,0,risky,1
2001,beans,0,32,259.0,1,36.8,117.9,-0.023,1,52.0,303.7,415.8,-1.416,0.279,0.0,0.0,0.36,-13.1,-39.3,160.7,186.9,215.0,189.2,99.6,0,23.03,0,0,risky,1
2001,maize,1,33,294.1,1,35.1,111.4,-0.343,1,52.0,303.7,415.8,-1.416,0.241,0.02,0.0,0.386,-27.2,-67.2,262.8,302.8,352.6,303.3,89.8,0,23.47,0,0,risky,1
2001,beans,0,33,294.1,1,35.1,111.4,-0.343,1,52.0,303.7,415.8,-1.416,0.034,0.011,0.001,0.486,-39.0,-68.9,131.1,161.0,189.7,173.5,89.8,0,23.24,0,0,risky,1
2002,maize,1,25,0.0,0,17.4,18.4,-0.763,0,19.1,357.7,411.9,1.317,0.977,0.133,0.189,0.089,62.6,22.0,352.0,392.6,434.8,371.6,73.9,1,23.87,0,0,suitable,0
2002,beans,0,25,0.0,0,17.4,18.4,-0.763,0,19.1,357.7,411.9,1.317,0.884,0.103,0.723,0.233,33.4,-1.9,198.1,233.4,270.2,227.1,73.9,1,24.38,0,1,risky,1
2002,maize,1,26,19.1,0,19.1,36.6,-0.983,0,19.1,357.7,411.9,1.317,0.919,0.135,0.208,0.123,46.3,4.8,334.8,376.3,421.5,353.2,89.3,0,23.78,0,0,suitable,0
2002,beans,0,26,19.1,0,19.1,36.6,-0.983,0,19.1,357.7,411.9,1.317,0.924,0.122,0.65,0.205,39.9,4.0,204.0,239.9,276.3,243.6,89.3,0,24.03,0,1,risky,1
2002,maize,1,27,44.8,1,25.7,62.2,-0.678,1,19.1,357.7,411.9,1.317,0.852,0.088,0.261,0.153,31.7,-7.4,322.6,361.7,405.1,327.6,110.9,0,23.83,0,0,risky,1
2002,beans,0,27,44.8,1,25.7,62.2,-0.678,1,19.1,357.7,411.9,1.317,0.974,0.086,0.596,0.158,50.1,18.4,218.4,250.1,282.7,240.3,110.9,0,23.96,0,1,risky,1
2002,maize,1,28,73.9,1,29.1,73.9,-0.744,1,19.1,357.7,411.9,1.317,0.69,0.046,0.282,0.225,15.2,-23.6,306.4,345.2,386.1,308.1,120.2,0,23.71,0,0,risky,1
2002,beans,0,28,73.9,1,29.1,73.9,-0.744,1,19.1,357.7,411.9,1.317,0.977,0.046,0.426,0.111,48.5,17.9,217.9,248.5,282.2,239.8,120.2,0,23.38,0,0,suitable,0
2002,maize,1,29,108.4,1,34.5,89.3,-0.182,1,19.1,357.7,411.9,1.317,0.522,0.02,0.277,0.3,2.0,-35.9,294.1,332.0,374.1,276.7,118.7,0,23.93,0,0,risky,1
2002,beans,0,29,108.4,1,34.5,89.3,-0.182,1,19.1,357.7,411.9,1.317,0.97,0.019,0.393,0.099,43.0,12.7,212.7,243.0,273.8,236.3,118.7,0,23.23,0,0,suitable,0
2002,maize,1,30,155.7,1,47.3,110.9,0.415,1,19.1,357.7,411.9,1.317,0.34,0.0,0.26,0.382,-12.9,-51.1,278.9,317.1,358.7,255.9,107.0,0,23.87,0,0,risky,1
2002,beans,0,30,155.7,1,47.3,110.9,0.415,1,19.1,357.7,411.9,1.317,0.957,0.0,0.43,0.108,35.2,7.9,207.9,235.2,263.8,215.9,107.0,0,23.03,0,0,suitable,0
2002,maize,1,31,194.1,1,38.4,120.2,0.235,1,19.1,357.7,411.9,1.317,0.156,0.0,0.222,0.466,-33.1,-69.6,260.4,296.9,340.0,235.9,91.0,0,23.97,0,0,delay,2
2002,beans,0,31,194.1,1,38.4,120.2,0.235,1,19.1,357.7,411.9,1.317,0.704,0.0,0.477,0.243,9.3,-15.0,185.0,209.3,235.9,178.2,91.0,0,23.2,0,0,risky,1
2002,maize,1,32,227.1,1,33.0,118.7,0.016,1,19.1,357.7,411.9,1.317,0.196,0.002,0.239,0.45,-28.8,-67.1,262.9,301.2,345.5,231.6,86.6,0,24.2,0,0,delay,2
2002,beans,0,32,227.1,1,33.0,118.7,0.016,1,19.1,357.7,411.9,1.317,0.241,0.002,0.659,0.512,-14.1,-38.6,161.4,185.9,212.2,145.4,86.6,0,23.62,0,0,delay,2
2002,maize,1,33,262.7,1,35.6,107.0,-0.612,1,19.1,357.7,411.9,1.317,0.214,0.016,0.23,0.444,-27.0,-71.5,258.5,303.0,348.1,227.4,82.1,0,24.2,0,0,delay,2
2002,beans,0,33,262.7,1,35.6,107.0,-0.612,1,19.1,357.7,411.9,1.317,0.032,0.011,0.811,0.649,-39.4,-67.4,132.6,160.6,187.4,119.4,82.1,0,23.9,0,0,delay,2
2003,maize,1,25,0.0,0,26.3,44.1,0.287,1,44.4,344.6,371.6,0.217,0.989,0.046,0.001,0.02,68.5,30.7,360.7,398.5,439.9,375.4,89.8,0,23.59,0,0,suitable,0
2003,beans,0,25,0.0,0,26.3,44.1,0.287,1,44.4,344.6,371.6,0.217,0.944,0.037,0.13,0.065,39.3,7.3,207.3,239.3,273.6,244.9,89.8,0,23.79,0,0,suitable,0
2003,maize,1,26,32.0,1,32.0,76.2,0.742,1,44.4,344.6,371.6,0.217,0.962,0.019,0.0,0.025,57.8,19.6,349.6,387.8,426.7,345.6,95.1,0,23.6,0,0,suitable,0
