crop,window_id,window_label,simulation_run,sim_cycle_rain_mm,sim_mean_tmax_c,rain_sufficient,estab_dry_spell,temp_stress
beans,30,21-31 Oct,33,249.6,23.1,1,0,0
beans,30,21-31 Oct,34,264.0,23.03,1,0,0
beans,30,21-31 Oct,35,226.7,23.42,1,0,0
beans,30,21-31 Oct,36,248.1,22.83,1,0,0
beans,30,21-31 Oct,37,201.4,22.84,1,0,0
beans,30,21-31 Oct,38,233.0,22.99,1,0,0
beans,30,21-31 Oct,39,215.2,23.47,1,0,0
beans,30,21-31 Oct,40,239.9,23.08,1,0,0
beans,30,21-31 Oct,41,251.3,22.42,1,0,0
beans,30,21-31 Oct,42,202.4,22.89,1,0,0
beans,30,21-31 Oct,43,241.2,23.17,1,0,0
beans,30,21-31 Oct,44,240.5,22.81,1,0,0
beans,30,21-31 Oct,45,234.0,22.78,1,0,0
beans,30,21-31 Oct,46,224.3,22.86,1,0,0
beans,30,21-31 Oct,47,252.3,22.54,1,0,0
beans,30,21-31 Oct,48,222.5,22.4,1,0,0
beans,30,21-31 Oct,49,245.5,23.17,1,0,0
beans,30,21-31 Oct,50,250.1,23.15,1,0,0
beans,30,21-31 Oct,51,254.6,22.62,1,0,0
beans,30,21-31 Oct,52,220.5,22.64,1,0,0
beans,30,21-31 Oct,53,230.9,23.58,1,0,0
beans,30,21-31 Oct,54,257.4,23.74,1,0,0
beans,30,21-31 Oct,55,210.3,22.11,1,0,0
beans,30,21-31 Oct,56,223.4,22.09,1,0,0
beans,30,21-31 Oct,57,202.7,23.14,1,0,0
beans,30,21-31 Oct,58,268.1,23.69,1,0,0
beans,30,21-31 Oct,59,228.0,22.2,1,0,0
beans,30,21-31 Oct,60,243.3,23.47,1,0,0
beans,30,21-31 Oct,61,229.1,21.82,1,0,0
beans,30,21-31 Oct,62,216.4,22.71,1,0,0
beans,30,21-31 Oct,63,217.8,22.35,1,0,0
beans,30,21-31 Oct,64,260.2,22.6,1,0,0
beans,30,21-31 Oct,65,247.9,22.12,1,0,0
beans,30,21-31 Oct,66,225.2,23.37,1,0,0
beans,30,21-31 Oct,67,275.1,22.72,1,0,0
beans,30,21-31 Oct,68,236.6,22.81,1,0,0
beans,30,21-31 Oct,69,227.7,23.56,1,0,0
beans,30,21-31 Oct,70,215.6,22.92,1,0,0
beans,30,21-31 Oct,71,258.4,23.73,1,0,0
beans,30,21-31 Oct,72,267.2,22.57,1,0,0
beans,30,21-31 Oct,73,220.7,22.26,1,0,0
beans,30,21-31 Oct,74,226.3,23.18,1,0,0
beans,30,21-31 Oct,75,253.1,23.36,1,0,0
beans,30,21-31 Oct,76,265.7,22.96,1,0,0
beans,30,21-31 Oct,77,204.5,22.36,1,0,0
beans,30,21-31 Oct,78,243.8,22.8,1,0,0
beans,30,21-31 Oct,79,232.4,22.8,1,0,0
beans,30,21-31 Oct,80,246.1,22.19,1,0,0
beans,30,21-31 Oct,81,216.3,22.75,1,0,0
beans,30,21-31 Oct,82,229.3,22.62,1,0,0
beans,30,21-31 Oct,83,230.0,22.94,1,0,0
beans,30,21-31 Oct,84,234.5,23.05,1,0,0
beans,30,21-31 Oct,85,206.0,23.38,1,0,0
beans,30,21-31 Oct,86,261.8,22.89,1,0,0
beans,30,21-31 Oct,87,225.7,23.36,1,0,0
beans,30,21-31 Oct,88,229.0,22.85,1,0,0
beans,30,21-31 Oct,89,209.8,23.16,1,0,0
beans,30,21-31 Oct,90,232.7,22.6,1,0,0
beans,30,21-31 Oct,91,226.9,23.32,1,0,0
beans,30,21-31 Oct,92,219.1,23.06,1,0,0
beans,30,21-31 Oct,93,228.1,23.5,1,0,0
beans,30,21-31 Oct,94,208.6,22.92,1,0,0
beans,30,21-31 Oct,95,213.5,23.42,1,0,0
beans,30,21-31 Oct,96,254.0,22.9,1,0,0
beans,30,21-31 Oct,97,239.3,22.94,1,0,0
beans,30,21-31 Oct,98,206.9,23.72,1,0,0
beans,30,21-31 Oct,99,216.5,22.9,1,0,0
beans,31,1-10 Nov,0,186.3,22.83,0,0,0
beans,31,1-10 Nov,1,179.6,22.78,0,0,0
beans,31,1-10 Nov,2,207.1,22.04,1,0,0
beans,31,1-10 Nov,3,225.0,23.37,1,0,0
beans,31,1-10 Nov,4,176.7,23.12,0,0,0
beans,31,1-10 Nov,5,245.2,22.97,1,0,0
beans,31,1-10 Nov,6,210.1,22.88,1,0,0
beans,31,1-10 Nov,7,205.9,23.41,1,0,0
beans,31,1-10 Nov,8,193.2,23.18,0,0,0
beans,31,1-10 Nov,9,211.6,22.58,1,0,0
beans,31,1-10 Nov,10,221.9,24.45,1,0,1
beans,31,1-10 Nov,11,222.1,23.43,1,0,0
beans,31,1-10 Nov,12,175.9,23.04,0,0,0
beans,31,1-10 Nov,13,201.7,23.37,1,0,0
beans,31,1-10 Nov,14,222.0,22.33,1,0,0
beans,31,1-10 Nov,15,234.2,22.97,1,0,0
beans,31,1-10 Nov,16,233.7,22.97,1,0,0
beans,31,1-10 Nov,17,240.6,22.96,1,0,0
beans,31,1-10 Nov,18,216.4,22.59,1,0,0
beans,31,1-10 Nov,19,227.8,23.59,1,0,0
beans,31,1-10 Nov,20,203.9,22.61,1,0,0
beans,31,1-10 Nov,21,210.7,23.64,1,0,0
beans,31,1-10 Nov,22,215.2,22.47,1,0,0
beans,31,1-10 Nov,23,207.6,22.84,1,0,0
beans,31,1-10 Nov,24,229.9,22.71,1,0,0
beans,31,1-10 Nov,25,252.8,23.08,1,0,0
beans,31,1-10 Nov,26,210.8,23.03,1,0,0
beans,31,1-10 Nov,27,220.5,23.54,1,0,0
beans,31,1-10 Nov,28,224.4,22.24,1,0,0
beans,31,1-10 Nov,29,215.6,22.6,1,0,0
beans,31,1-10 Nov,30,202.7,22.38,1,0,0
beans,31,1-10 Nov,31,207.0,22.98,1,0,0
beans,31,1-10 Nov,32,176.8,23.69,0,0,0
beans,31,1-10 Nov,33,196.7,22.48,0,0,0
beans,31,1-10 Nov,34,192.9,22.98,0,0,0
beans,31,1-10 Nov,35,235.4,23.37,1,0,0
beans,31,1-10 Nov,36,219.6,22.81,1,0,0
beans,31,1-10 Nov,37,196.6,23.22,0,0,0
beans,31,1-10 Nov,38,212.9,23.05,1,0,0
beans,31,1-10 Nov,39,190.8,22.49,0,0,0
beans,31,1-10 Nov,40,191.8,23.0,0,0,0
beans,31,1-10 Nov,41,225.4,22.56,1,0,0
beans,31,1-10 Nov,42,233.6,22.79,1,0,0
beans,31,1-10 Nov,43,189.6,23.66,0,0,0
beans,31,1-10 Nov,44,203.7,22.99,1,0,0
beans,31,1-10 Nov,45,236.6,23.34,1,0,0
beans,31,1-10 Nov,46,197.4,23.17,0,0,0
beans,31,1-10 Nov,47,201.4,22.75,1,0,0
beans,31,1-10 Nov,48,199.1,23.34,0,0,0
beans,31,1-10 Nov,49,216.3,22.81,1,0,0
beans,31,1-10 Nov,50,218.7,22.78,1,0,0
beans,31,1-10 Nov,51,186.0,22.25,0,0,0
beans,31,1-10 Nov,52,215.0,23.37,1,0,0
beans,31,1-10 Nov,53,215.9,23.73,1,0,0
beans,31,1-10 Nov,54,189.4,22.99,0,0,0
beans,31,1-10 Nov,55,206.4,22.78,1,0,0
beans,31,1-10 Nov,56,228.0,22.7,1,0,0
beans,31,1-10 Nov,57,191.1,23.05,0,0,0
beans,31,1-10 Nov,58,222.8,23.84,1,0,0
beans,31,1-10 Nov,59,194.3,23.61,0,0,0
beans,31,1-10 Nov,60,203.1,23.2,1,0,0
beans,31,1-10 Nov,61,218.2,22.92,1,0,0
beans,31,1-10 Nov,62,188.7,23.05,0,0,0
beans,31,1-10 Nov,63,200.2,23.13,1,0,0
beans,31,1-10 Nov,64,211.6,23.34,1,0,0
beans,31,1-10 Nov,65,235.1,23.46,1,0,0
beans,31,1-10 Nov,66,201.0,23.22,1,0,0
beans,31,1-10 Nov,67,241.6,22.59,1,0,0
beans,31,1-10 Nov,68,189.1,22.53,0,0,0
beans,31,1-10 Nov,69,205.9,22.73,1,0,0
beans,31,1-10 Nov,70,172.5,22.81,0,0,0
beans,31,1-10 Nov,71,210.0,22.59,1,0,0
beans,31,1-10 Nov,72,206.9,23.15,1,0,0
beans,31,1-10 Nov,73,210.5,23.54,1,0,0
beans,31,1-10 Nov,74,166.7,23.24,0,0,0
beans,31,1-10 Nov,75,215.7,22.97,1,0,0
beans,31,1-10 Nov,76,214.5,22.72,1,0,0
beans,31,1-10 Nov,77,209.2,23.04,1,0,0
beans,31,1-10 Nov,78,216.9,23.16,1,0,0
beans,31,1-10 Nov,79,228.5,23.75,1,0,0
beans,31,1-10 Nov,80,228.8,22.72,1,0,0
beans,31,1-10 Nov,81,189.2,23.29,0,0,0
beans,31,1-10 Nov,82,198.8,22.91,0,0,0
beans,31,1-10 Nov,83,205.3,22.61,1,0,0
beans,31,1-10 Nov,84,196.4,22.78,0,0,0
beans,31,1-10 Nov,85,217.9,22.72,1,0,0
beans,31,1-10 Nov,86,191.9,22.87,0,0,0
beans,31,1-10 Nov,87,224.2,22.58,1,0,0
beans,31,1-10 Nov,88,231.4,23.0,1,0,0
beans,31,1-10 Nov,89,176.2,22.77,0,0,0
beans,31,1-10 Nov,90,216.8,22.93,1,0,0
beans,31,1-10 Nov,91,213.4,23.55,1,0,0
beans,31,1-10 Nov,92,215.9,22.92,1,0,0
beans,31,1-10 Nov,93,210.8,23.33,1,0,0
beans,31,1-10 Nov,94,159.2,23.2,0,0,0
beans,31,1-10 Nov,95,179.0,23.01,0,0,0
beans,31,1-10 Nov,96,195.9,22.91,0,0,0
beans,31,1-10 Nov,97,201.1,23.27,1,0,0
beans,31,1-10 Nov,98,188.0,23.32,0,0,0
beans,31,1-10 Nov,99,200.8,22.85,1,0,0
beans,32,11-20 Nov,0,221.4,23.65,1,0,0
beans,32,11-20 Nov,1,187.0,23.43,0,0,0
beans,32,11-20 Nov,2,235.2,23.62,1,0,0
beans,32,11-20 Nov,3,174.5,22.89,0,0,0
beans,32,11-20 Nov,4,183.4,23.15,0,0,0
beans,32,11-20 Nov,5,207.3,24.26,1,0,1
beans,32,11-20 Nov,6,206.6,23.57,1,0,0
beans,32,11-20 Nov,7,209.9,23.14,1,0,0
beans,32,11-20 Nov,8,205.3,23.22,1,0,0
beans,32,11-20 Nov,9,173.6,23.11,0,0,0
beans,32,11-20 Nov,10,190.2,23.08,0,0,0
beans,32,11-20 Nov,11,176.5,23.06,0,0,0
beans,32,11-20 Nov,12,171.8,23.8,0,0,0
beans,32,11-20 Nov,13,173.2,22.57,0,0,0
beans,32,11-20 Nov,14,204.6,23.06,1,0,0
beans,32,11-20 Nov,15,217.6,23.38,1,0,0
beans,32,11-20 Nov,16,214.3,23.12,1,0,0
beans,32,11-20 Nov,17,176.7,23.0,0,0,0
beans,32,11-20 Nov,18,174.6,22.93,0,0,0
beans,32,11-20 Nov,19,182.7,23.41,0,0,0
beans,32,11-20 Nov,20,180.2,22.53,0,0,0
beans,32,11-20 Nov,21,191.1,22.66,0,0,0
beans,32,11-20 Nov,22,213.3,22.15,1,0,0
beans,32,11-20 Nov,23,188.2,23.11,0,0,0
beans,32,11-20 Nov,24,156.9,23.19,0,0,0
beans,32,11-20 Nov,25,183.5,22.93,0,0,0
beans,32,11-20 Nov,26,210.8,22.52,1,0,0
beans,32,11-20 Nov,27,163.9,23.79,0,0,0
beans,32,11-20 Nov,28,168.0,22.99,0,0,0
beans,32,11-20 Nov,29,186.4,23.25,0,0,0
beans,32,11-20 Nov,30,176.2,23.03,0,0,0
beans,32,11-20 Nov,31,225.7,22.74,1,0,0
beans,32,11-20 Nov,32,167.5,22.68,0,0,0
beans,32,11-20 Nov,33,178.1,23.11,0,0,0
beans,32,11-20 Nov,34,222.1,23.37,1,0,0
beans,32,11-20 Nov,35,189.0,22.79,0,0,0
beans,32,11-20 Nov,36,188.9,22.95,0,0,0
beans,32,11-20 Nov,37,175.5,22.75,0,0,0
beans,32,11-20 Nov,38,165.8,23.23,0,0,0
beans,32,11-20 Nov,39,199.1,23.15,0,0,0
beans,32,11-20 Nov,40,212.0,23.44,1,0,0
beans,32,11-20 Nov,41,175.1,23.4,0,0,0
beans,32,11-20 Nov,42,167.2,23.14,0,0,0
beans,32,11-20 Nov,43,199.5,23.36,0,0,0
beans,32,11-20 Nov,44,205.6,23.16,1,0,0
beans,32,11-20 Nov,45,189.8,22.86,0,0,0
beans,32,11-20 Nov,46,150.5,23.35,0,0,0
beans,32,11-20 Nov,47,180.2,22.75,0,0,0
beans,32,11-20 Nov,48,192.0,22.9,0,0,0
beans,32,11-20 Nov,49,168.8,24.02,0,0,1
beans,32,11-20 Nov,50,196.1,22.82,0,0,0
beans,32,11-20 Nov,51,170.8,22.77,0,0,0
beans,32,11-20 Nov,52,132.3,22.94,0,0,0
beans,32,11-20 Nov,53,174.4,22.95,0,0,0
beans,32,11-20 Nov,54,218.5,23.46,1,0,0
beans,32,11-20 Nov,55,170.6,23.82,0,0,0
beans,32,11-20 Nov,56,169.9,22.92,0,0,0
beans,32,11-20 Nov,57,187.6,22.5,0,0,0
beans,32,11-20 Nov,58,193.3,22.96,0,0,0
beans,32,11-20 Nov,59,191.1,22.69,0,0,0
beans,32,11-20 Nov,60,207.5,23.67,1,0,0
beans,32,11-20 Nov,61,184.7,23.61,0,0,0
beans,32,11-20 Nov,62,197.6,22.91,0,0,0
beans,32,11-20 Nov,63,210.8,23.09,1,0,0
beans,32,11-20 Nov,64,173.1,22.66,0,0,0
beans,32,11-20 Nov,65,195.1,22.52,0,0,0
beans,32,11-20 Nov,66,226.5,23.13,1,0,0
beans,32,11-20 Nov,67,158.2,22.78,0,0,0
beans,32,11-20 Nov,68,167.8,23.12,0,0,0
beans,32,11-20 Nov,69,175.3,23.55,0,0,0
beans,32,11-20 Nov,70,185.4,22.93,0,0,0
beans,32,11-20 Nov,71,220.7,22.85,1,0,0
beans,32,11-20 Nov,72,165.8,22.88,0,0,0
beans,32,11-20 Nov,73,217.2,22.98,1,0,0
beans,32,11-20 Nov,74,194.9,23.31,0,0,0
beans,32,11-20 Nov,75,187.9,22.88,0,0,0
beans,32,11-20 Nov,76,213.7,22.75,1,0,0
beans,32,11-20 Nov,77,203.3,23.77,1,0,0
beans,32,11-20 Nov,78,172.5,22.94,0,0,0
beans,32,11-20 Nov,79,220.2,22.95,1,0,0
beans,32,11-20 Nov,80,183.7,22.78,0,0,0
beans,32,11-20 Nov,81,173.8,23.52,0,0,0
beans,32,11-20 Nov,82,197.3,22.98,0,0,0
beans,32,11-20 Nov,83,173.5,24.21,0,0,1
beans,32,11-20 Nov,84,204.1,23.43,1,0,0
beans,32,11-20 Nov,85,206.6,24.16,1,0,1
beans,32,11-20 Nov,86,177.8,23.82,0,0,0
beans,32,11-20 Nov,87,183.0,23.48,0,0,0
beans,32,11-20 Nov,88,189.3,23.23,0,0,0
beans,32,11-20 Nov,89,191.0,23.29,0,0,0
beans,32,11-20 Nov,90,218.9,22.81,1,0,0
beans,32,11-20 Nov,91,202.6,22.81,1,0,0
beans,32,11-20 Nov,92,155.0,22.99,0,0,0
beans,32,11-20 Nov,93,185.0,23.75,0,0,0
beans,32,11-20 Nov,94,242.7,22.83,1,0,0
beans,32,11-20 Nov,95,207.5,23.32,1,0,0
beans,32,11-20 Nov,96,199.7,23.02,0,0,0
beans,32,11-20 Nov,97,191.9,23.68,0,0,0
beans,32,11-20 Nov,98,176.4,22.99,0,0,0
beans,32,11-20 Nov,99,187.3,23.1,0,0,0
beans,33,21-30 Nov,0,159.6,23.35,0,0,0
beans,33,21-30 Nov,1,148.5,23.56,0,0,0
beans,33,21-30 Nov,2,150.4,23.26,0,0,0
beans,33,21-30 Nov,3,160.6,23.28,0,0,0
beans,33,21-30 Nov,4,146.3,23.21,0,0,0
beans,33,21-30 Nov,5,152.5,23.58,0,0,0
beans,33,21-30 Nov,6,141.8,22.71,0,0,0
beans,33,21-30 Nov,7,138.3,22.98,0,0,0
beans,33,21-30 Nov,8,201.5,23.57,1,0,0
beans,33,21-30 Nov,9,183.3,24.55,0,0,1
beans,33,21-30 Nov,10,144.1,22.76,0,0,0
beans,33,21-30 Nov,11,130.6,23.65,0,0,0
beans,33,21-30 Nov,12,191.1,24.07,0,0,1
beans,33,21-30 Nov,13,146.5,23.16,0,0,0
beans,33,21-30 Nov,14,150.9,23.62,0,0,0
beans,33,21-30 Nov,15,138.7,23.52,0,0,0
beans,33,21-30 Nov,16,154.4,23.19,0,0,0
beans,33,21-30 Nov,17,164.6,23.5,0,0,0
beans,33,21-30 Nov,18,189.4,22.88,0,0,0
beans,33,21-30 Nov,19,198.3,23.86,0,0,0
beans,33,21-30 Nov,20,163.2,23.13,0,0,0
beans,33,21-30 Nov,21,183.7,23.54,0,0,0
beans,33,21-30 Nov,22,180.4,23.32,0,0,0
beans,33,21-30 Nov,23,196.8,23.4,0,0,0
beans,33,21-30 Nov,24,184.0,23.39,0,0,0
beans,33,21-30 Nov,25,213.9,22.94,1,0,0
beans,33,21-30 Nov,26,168.4,24.01,0,0,1
beans,33,21-30 Nov,27,180.1,23.33,0,0,0
beans,33,21-30 Nov,28,161.0,23.48,0,0,0
beans,33,21-30 Nov,29,136.6,23.43,0,0,0
beans,33,21-30 Nov,30,162.5,23.35,0,0,0
beans,33,21-30 Nov,31,187.5,23.85,0,0,0
beans,33,21-30 Nov,32,163.0,23.16,0,0,0
beans,33,21-30 Nov,33,150.8,23.4,0,0,0
beans,33,21-30 Nov,34,163.1,23.57,0,0,0
beans,33,21-30 Nov,35,171.7,23.13,0,0,0
beans,33,21-30 Nov,36,166.3,23.51,0,0,0
beans,33,21-30 Nov,37,169.5,23.74,0,0,0
beans,33,21-30 Nov,38,163.7,23.37,0,0,0
beans,33,21-30 Nov,39,174.5,23.07,0,0,0
beans,33,21-30 Nov,40,147.1,23.04,0,0,0
beans,33,21-30 Nov,41,134.5,23.67,0,0,0
beans,33,21-30 Nov,42,206.5,22.99,1,0,0
beans,33,21-30 Nov,43,151.0,22.62,0,0,0
beans,33,21-30 Nov,44,168.9,23.64,0,0,0
beans,33,21-30 Nov,45,182.6,23.36,0,0,0
beans,33,21-30 Nov,46,144.6,24.14,0,0,1
beans,33,21-30 Nov,47,154.1,24.19,0,0,1
beans,33,21-30 Nov,48,129.0,23.3,0,0,0
beans,33,21-30 Nov,49,172.1,23.82,0,0,0
beans,33,21-30 Nov,50,185.8,24.25,0,0,1
beans,33,21-30 Nov,51,180.7,23.83,0,0,0
beans,33,21-30 Nov,52,173.8,23.97,0,0,1
beans,33,21-30 Nov,53,202.0,23.04,1,0,0
beans,33,21-30 Nov,54,145.8,24.0,0,0,1
beans,33,21-30 Nov,55,181.4,23.27,0,0,0
beans,33,21-30 Nov,56,161.4,23.82,0,0,0
beans,33,21-30 Nov,57,185.1,23.24,0,0,0
beans,33,21-30 Nov,58,187.0,23.33,0,0,0
beans,33,21-30 Nov,59,105.7,22.78,0,0,0
beans,33,21-30 Nov,60,160.5,23.16,0,0,0
beans,33,21-30 Nov,61,182.8,23.66,0,0,0
beans,33,21-30 Nov,62,162.2,23.63,0,0,0
beans,33,21-30 Nov,63,168.7,23.22,0,0,0
beans,33,21-30 Nov,64,166.8,22.67,0,0,0
beans,33,21-30 Nov,65,151.0,23.09,0,0,0
beans,33,21-30 Nov,66,174.6,23.74,0,0,0
beans,33,21-30 Nov,67,181.1,23.83,0,0,0
beans,33,21-30 Nov,68,139.6,23.78,0,0,0
beans,33,21-30 Nov,69,134.7,22.86,0,0,0
beans,33,21-30 Nov,70,176.4,23.73,0,0,0
beans,33,21-30 Nov,71,160.7,22.83,0,0,0
beans,33,21-30 Nov,72,171.9,23.26,0,0,0
beans,33,21-30 Nov,73,149.2,22.7,0,0,0
beans,33,21-30 Nov,74,153.8,24.09,0,0,1
beans,33,21-30 Nov,75,188.6,23.73,0,0,0
beans,33,21-30 Nov,76,148.0,23.16,0,0,0
beans,33,21-30 Nov,77,140.2,22.81,0,0,0
beans,33,21-30 Nov,78,142.4,23.38,0,0,0
beans,33,21-30 Nov,79,169.7,22.82,0,0,0
beans,33,21-30 Nov,80,160.3,23.34,0,0,0
beans,33,21-30 Nov,81,172.8,23.46,0,0,0
beans,33,21-30 Nov,82,145.1,24.32,0,0,1
beans,33,21-30 Nov,83,141.0,22.79,0,0,0
beans,33,21-30 Nov,84,152.2,23.19,0,0,0
beans,33,21-30 Nov,85,158.5,22.96,0,0,0
beans,33,21-30 Nov,86,168.2,23.58,0,0,0
beans,33,21-30 Nov,87,134.9,23.31,0,0,0
beans,33,21-30 Nov,88,136.1,23.75,0,0,0
beans,33,21-30 Nov,89,143.8,22.89,0,0,0
beans,33,21-30 Nov,90,186.4,24.25,0,0,1
beans,33,21-30 Nov,91,168.9,22.64,0,0,0
beans,33,21-30 Nov,92,167.4,23.2,0,0,0
beans,33,21-30 Nov,93,131.9,23.2,0,0,0
beans,33,21-30 Nov,94,155.3,23.63,0,0,0
beans,33,21-30 Nov,95,165.7,23.52,0,0,0
beans,33,21-30 Nov,96,212.5,23.11,1,0,0
beans,33,21-30 Nov,97,163.9,23.45,0,0,0
beans,33,21-30 Nov,98,160.6,23.5,0,0,0
beans,33,21-30 Nov,99,187.8,23.71,0,0,0
