date,year,month,dekad_of_year,abs_dekad,rainfall_mm,tmax_c,tmin_c,is_wet_dekad,season,location
1985-10-11,1985,10,29,892,35.95475,22.43299,12.88689,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-10-21,1985,10,30,893,33.28054,22.19562,13.6093,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-11-01,1985,11,31,894,35.70588,21.98629,13.71571,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-11-11,1985,11,32,895,46.49321,22.90403,13.51617,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-11-21,1985,11,33,896,36.39819,22.10879,13.20348,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-12-01,1985,12,34,897,35.96833,22.41323,13.24679,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-12-11,1985,12,35,898,21.06787,23.77195,13.40623,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1985-12-21,1985,12,36,899,25.63801,23.23014,13.32522,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-01-01,1986,1,1,900,32.45249,24.10169,13.34871,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-01-11,1986,1,2,901,1.968326,24.58685,14.3751,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-01-21,1986,1,3,902,20.79638,24.0964,13.38817,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-02-01,1986,2,4,903,29.38461,22.5395,13.78576,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-02-11,1986,2,5,904,27.0543,21.90843,12.66379,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-02-21,1986,2,6,905,8.375566,23.22783,13.45288,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-03-01,1986,3,7,906,52.36652,21.01459,13.3138,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-03-11,1986,3,8,907,28.30317,21.17481,13.14522,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-03-21,1986,3,9,908,29.83258,22.31715,13.11787,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-04-01,1986,4,10,909,54.48416,20.48515,13.62169,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-04-11,1986,4,11,910,41.93665,21.05327,13.6704,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-04-21,1986,4,12,911,72.26697,19.87903,14.093,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-05-01,1986,5,13,912,35.55656,22.75678,13.83334,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-05-11,1986,5,14,913,15.78281,21.02567,13.11339,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-05-21,1986,5,15,914,18.37104,20.36291,13.22742,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-06-01,1986,6,16,915,20.04977,21.36837,12.93938,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-06-11,1986,6,17,916,0.5429865,22.69116,13.89393,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-06-21,1986,6,18,917,0.0,23.18282,13.79633,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-07-01,1986,7,19,918,0.0,23.15695,12.17313,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-07-11,1986,7,20,919,0.2307692,23.00105,12.40993,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-07-21,1986,7,21,920,0.0,22.4265,12.47756,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-08-01,1986,8,22,921,3.343891,23.09708,12.79217,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-08-11,1986,8,23,922,1.904977,24.21504,13.04984,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-08-21,1986,8,24,923,1.651584,24.57606,13.41647,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-09-01,1986,9,25,924,28.35747,23.33194,13.03604,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-09-11,1986,9,26,925,17.40724,23.74912,13.36801,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-09-21,1986,9,27,926,20.19909,24.7006,13.47009,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-10-01,1986,10,28,927,36.85973,24.83937,13.43459,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-10-11,1986,10,29,928,39.57014,23.82963,14.03086,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-10-21,1986,10,30,929,44.64253,23.30794,13.82359,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-11-01,1986,11,31,930,41.9457,22.2199,13.37349,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-11-11,1986,11,32,931,36.39367,21.66051,12.89869,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-11-21,1986,11,33,932,32.14932,21.8995,13.30526,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-12-01,1986,12,34,933,30.98643,21.55074,13.35582,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-12-11,1986,12,35,934,44.41177,20.92877,12.9132,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1986-12-21,1986,12,36,935,28.55656,23.37625,13.55296,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-01-01,1987,1,1,936,15.1448,22.65794,13.28779,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-01-11,1987,1,2,937,26.63348,23.82089,14.26354,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-01-21,1987,1,3,938,29.58371,23.46018,13.89193,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-02-01,1987,2,4,939,26.68326,23.49106,13.65405,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-02-11,1987,2,5,940,35.7466,22.45184,13.68441,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-02-21,1987,2,6,941,14.31222,23.10643,13.47776,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-03-01,1987,3,7,942,44.49321,23.42103,14.22688,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-03-11,1987,3,8,943,43.95475,22.28044,14.04623,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-03-21,1987,3,9,944,39.9276,23.17533,13.82112,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-04-01,1987,4,10,945,49.99548,22.03597,13.77596,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-04-11,1987,4,11,946,33.36199,22.00329,14.0627,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-04-21,1987,4,12,947,32.54299,21.40356,13.82292,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-05-01,1987,5,13,948,61.45249,21.8309,13.86097,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-05-11,1987,5,14,949,42.0181,21.55338,13.69991,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-05-21,1987,5,15,950,36.71946,21.60588,13.92878,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-06-01,1987,6,16,951,7.963801,21.50996,13.68087,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-06-11,1987,6,17,952,2.357466,22.65918,13.59744,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-06-21,1987,6,18,953,1.108597,22.73919,13.52189,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-07-01,1987,7,19,954,0.0,23.94406,13.57875,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-07-11,1987,7,20,955,0.0,23.70283,12.99865,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-07-21,1987,7,21,956,1.597285,24.17358,13.87421,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-08-01,1987,8,22,957,1.841629,24.32812,13.1092,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-08-11,1987,8,23,958,19.19909,23.3902,13.51803,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-08-21,1987,8,24,959,20.42986,23.28316,13.55013,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-09-01,1987,9,25,960,18.50226,25.14717,13.18587,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-09-11,1987,9,26,961,26.24434,23.51778,13.68288,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-09-21,1987,9,27,962,60.49774,24.03791,13.585,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-10-01,1987,10,28,963,24.88688,24.16327,13.79331,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-10-11,1987,10,29,964,50.1448,24.55122,13.54324,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-10-21,1987,10,30,965,40.0,24.20088,13.87795,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-11-01,1987,11,31,966,58.90045,23.8744,13.12324,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-11-11,1987,11,32,967,64.01357,22.65263,13.39983,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-11-21,1987,11,33,968,34.98642,23.79078,13.60769,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-12-01,1987,12,34,969,26.72851,23.6357,13.25172,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-12-11,1987,12,35,970,28.80091,24.16328,13.24918,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1987-12-21,1987,12,36,971,9.429864,25.69434,13.49698,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-01-01,1988,1,1,972,13.54751,23.2273,13.31367,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-01-11,1988,1,2,973,8.090498,22.64696,13.51473,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-01-21,1988,1,3,974,13.45249,23.28794,13.35422,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-02-01,1988,2,4,975,34.8371,23.10685,13.59727,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-02-11,1988,2,5,976,10.31674,22.29224,13.07023,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-02-21,1988,2,6,977,19.79638,24.14206,13.60365,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-03-01,1988,3,7,978,63.48869,23.16443,14.11511,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-03-11,1988,3,8,979,42.48869,23.07862,13.57302,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-03-21,1988,3,9,980,43.2534,22.31538,13.67746,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-04-01,1988,4,10,981,51.17195,24.5693,14.31647,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-04-11,1988,4,11,982,52.181,22.89349,14.57273,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-04-21,1988,4,12,983,63.49774,21.69685,13.85594,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-05-01,1988,5,13,984,52.29864,22.66399,14.25206,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-05-11,1988,5,14,985,23.8552,21.88715,14.2577,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-05-21,1988,5,15,986,16.75113,22.67811,13.4229,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-06-01,1988,6,16,987,1.497738,22.97052,13.27811,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-06-11,1988,6,17,988,0.0,22.33657,13.24374,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-06-21,1988,6,18,989,1.461538,22.70663,12.96001,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-07-01,1988,7,19,990,0.0,23.28534,12.99476,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-07-11,1988,7,20,991,0.8552036,21.6568,13.70977,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-07-21,1988,7,21,992,38.46606,22.43072,13.73529,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-08-01,1988,8,22,993,39.8733,21.69836,13.76893,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-08-11,1988,8,23,994,2.579185,22.14969,13.32368,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-08-21,1988,8,24,995,69.95023,21.54096,13.65398,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-09-01,1988,9,25,996,24.21267,23.35303,13.6521,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-09-11,1988,9,26,997,38.08597,22.60348,13.69741,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-09-21,1988,9,27,998,54.38914,22.55108,13.88732,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-10-01,1988,10,28,999,54.02262,23.24867,13.96816,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-10-11,1988,10,29,1000,36.05882,23.72379,13.82828,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-10-21,1988,10,30,1001,34.0724,22.86263,13.34541,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-11-01,1988,11,31,1002,47.41629,24.09956,13.58619,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-11-11,1988,11,32,1003,24.57466,24.12926,13.52909,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-11-21,1988,11,33,1004,33.06787,24.07878,13.36329,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-12-01,1988,12,34,1005,11.1629,24.43652,13.58592,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-12-11,1988,12,35,1006,20.52941,24.07816,13.75612,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1988-12-21,1988,12,36,1007,30.43439,22.35497,13.49305,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-01-01,1989,1,1,1008,28.47059,23.5771,13.86336,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-01-11,1989,1,2,1009,12.38461,25.87853,15.11441,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-01-21,1989,1,3,1010,9.719457,26.04772,14.88656,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-02-01,1989,2,4,1011,26.08597,22.00874,14.09188,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-02-11,1989,2,5,1012,11.24887,23.19356,13.42835,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-02-21,1989,2,6,1013,5.058824,23.93749,14.21216,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-03-01,1989,3,7,1014,32.69683,23.19116,13.98611,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-03-11,1989,3,8,1015,49.32127,22.58305,13.33137,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-03-21,1989,3,9,1016,64.41177,22.2398,14.0132,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-04-01,1989,4,10,1017,48.61991,21.53381,13.73367,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-04-11,1989,4,11,1018,20.61539,21.92657,13.77942,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-04-21,1989,4,12,1019,28.50226,22.3181,13.84291,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-05-01,1989,5,13,1020,41.75113,22.23305,13.40529,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-05-11,1989,5,14,1021,45.11312,20.85764,13.1901,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-05-21,1989,5,15,1022,2.561086,21.38873,12.96341,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-06-01,1989,6,16,1023,54.68778,22.4245,13.00008,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-06-11,1989,6,17,1024,0.2579186,21.55598,12.32632,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-06-21,1989,6,18,1025,0.0,21.94124,12.3275,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-07-01,1989,7,19,1026,4.126697,22.36166,12.42687,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-07-11,1989,7,20,1027,1.79638,21.72471,12.61404,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-07-21,1989,7,21,1028,0.0,22.09644,12.26494,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-08-01,1989,8,22,1029,0.1447964,22.47593,12.22855,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-08-11,1989,8,23,1030,4.524887,21.48425,12.56823,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-08-21,1989,8,24,1031,49.52941,22.86174,13.17153,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-09-01,1989,9,25,1032,40.65611,22.3789,12.91521,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-09-11,1989,9,26,1033,15.12217,23.37683,13.42243,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-09-21,1989,9,27,1034,22.04072,23.34123,13.10845,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-10-01,1989,10,28,1035,24.39819,22.96,13.47005,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-10-11,1989,10,29,1036,41.819,22.81424,13.03442,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-10-21,1989,10,30,1037,37.84163,24.07069,13.69332,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-11-01,1989,11,31,1038,30.65158,23.79874,13.32143,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-11-11,1989,11,32,1039,37.1086,23.49484,13.37918,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-11-21,1989,11,33,1040,32.31674,23.89834,13.91347,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-12-01,1989,12,34,1041,43.73303,22.63228,12.93268,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-12-11,1989,12,35,1042,28.38009,23.15401,12.67182,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1989-12-21,1989,12,36,1043,36.8552,24.76902,13.89781,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-01-01,1990,1,1,1044,23.07692,22.73099,12.5699,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-01-11,1990,1,2,1045,0.8823529,25.10197,13.42529,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-01-21,1990,1,3,1046,14.95928,23.94734,13.15661,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-02-01,1990,2,4,1047,50.69683,22.69423,13.0784,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-02-11,1990,2,5,1048,44.99095,22.70587,13.18247,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-02-21,1990,2,6,1049,35.84615,20.92687,13.01209,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-03-01,1990,3,7,1050,49.0181,21.98506,13.87225,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-03-11,1990,3,8,1051,22.92308,22.24351,13.73515,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-03-21,1990,3,9,1052,40.21719,24.14655,14.06335,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-04-01,1990,4,10,1053,66.85973,23.54933,14.21875,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-04-11,1990,4,11,1054,52.66516,23.01638,14.35483,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-04-21,1990,4,12,1055,42.82353,23.47388,14.19682,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-05-01,1990,5,13,1056,42.19457,23.86004,13.56543,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-05-11,1990,5,14,1057,42.66063,22.31798,13.22004,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-05-21,1990,5,15,1058,3.199095,22.43494,13.3985,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-06-01,1990,6,16,1059,0.0,22.64436,13.04084,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-06-11,1990,6,17,1060,0.0,23.14997,12.74381,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-06-21,1990,6,18,1061,0.0,23.52782,13.42861,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-07-01,1990,7,19,1062,4.081448,24.09543,13.25238,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-07-11,1990,7,20,1063,0.0,23.72008,13.45311,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-07-21,1990,7,21,1064,0.0,22.39557,12.5506,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-08-01,1990,8,22,1065,0.0,22.76913,13.10375,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
1990-08-11,1990,8,23,1066,9.312217,22.91986,13.07081,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
